,Unnamed: 0,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,last_seen,first_seen,date_stamp,last_change,new_entry,deletion,unchanged,month,listing_count,listing_date,delisting_date,new_listing_count,year_id,month_id
39,39,NK-5EkLm5RovBRtbkwuXvickJ,Organization,CHANGSHA JINGJIA MICROELECTRONICS COMPANY LIMITED,"Changsha Jingjia Microelectronics Co., Ltd;Changsha Jingjia Microelectronics Co., Ltd.;Changsha Jingjia Microelectronics Company Limited;JINGJIA MICRO",,cn,"No.1, Meixihu Road, Yuelu District, 410205 Changsha, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
40,40,NK-5PRUAcsFxgPEux8zcbeXPS,Company,OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE TEKHNOPROMEKSPORT,"JOINT STOCK COMPANY FOREIGN ECONOMIC ASSOCIATION TECHNOPROMEXPORT;JSC TPE;OJSC TECHNOPROMEXPORT;TECHNOPROMEXPORT FOREIGN ECONOMIC ASSOCIATION OPEN JOINT STOCK COMPANY;TECHNOPROMEXPORT OJSC;VO TEKHNOPROMEKSPORT, OAO",,ru,"d. 15 str. 2 ul. Novy Arbat, Moscow, Russia, 119019",1067746244026;7705713236,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2015-12-22,,inform@tpe.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
41,41,NK-5VneYm2ndRemXJoMhfnG2J,Company,"KRASNOYARSKGAZPROM, PAO",KRASNOYARSKGAZPROM;PUBLICHNOE AKTSIONERNOE OBSHCHESTVO 'KRASNOYARSKGAZPROM',,ru,"d.1 pl.Akademika Kurchatova, Moscow, Russia, 123182",1022401804820;2460040655,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,lukyanchikov@kgazprom.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
42,42,NK-5YzNW7ez6E69HAGhg3Zj8v,Company,GAZPROMBANK LATIN AMERICA VENTURES BV,,,nl,"Dijsselhofplantsoen 14, 1077 Amsterdam",52285421,13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Program - Consolidated List - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,2021-09-26 14:52:11,2021-09-28 03:03:19,20210928,,True,False,False,2021-09,867,20210928,,1,2021,1
43,43,NK-5erWqbERRe28KTxpuckMXX,Company,Vnesheconombank,Bank Razvitiya I Vneshneekonomicheskoi Deyatelnosti (Vneshekonombank) Gosudarstvennaya Korporatsiya;Bank for Development and Foreign Economic Affairs (Vnesheconombank) State Corporation;VEB,,ru,"9 Akademika Sakharova prospekt, Moscow, Russia, 107996",BFEARUMM,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2014-07-16,,info@veb.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
44,44,NK-5h4sanjdmKNpzaFwcH2fys,Company,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RT-INFORM,"RT-INFORM;RT-INFORM LIMITED LIABILITY COMPANY;RT-INFORM, OOO",,ru,"d. 1 pomeshchenie 1000 ul. Universitetskayap, Innopolis, Verkhneuslonski Raion, Tatarstan resp., 420500",1127746501190;7704810710,Program - Consolidated List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22;Program - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,2021-09-26 14:52:11,2021-09-28 03:03:19,20210928,,True,False,False,2021-09,867,20210928,,1,2021,1
45,45,NK-5oZE9HNa8MoJ7Er353WMH3,Organization,GAZPROMBANK OAO,"GPB, OAO;GPB, OJSC;Gazprombank Gas Industry OJSC;Gazprombank OJSC;Gazprombank Open Joint Stock Company;Gazprombank otkrytoe aktsionernoe obshchestvo",,ru,"16, Building 1, Nametkina St., Moscow, Russia, 117420;63, Novocheremushkinskaya St., Moscow, Russia, 117418",1027700167110;7744001497;GAZPRUMM,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2014-07-16,,mailbox@gazprombank.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
46,46,NK-5tCJPecKexve6GHLqhPp7m,Person,Mahmoud AL-KHATIB,Mahmoud Daoud Mahmoud AL-KHATIB,1972,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
47,47,NK-5wLwCRsHueFhgZRMvDMUPo,Person,Jamal SALEH,Jamal Talab Mohammad Saleh NASSER;Jamal Talab SALEH,1958,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
48,48,NK-5wU4tNLXcyyyhieLJLcKV3,Organization,China Communications Construction Group (Limited),CCCG;China Communications Construction Group (Ltd);China Communications Construction Group (Ltd.);China Communications Group Co. Ltd;China Communications Group Company Limited,,cn,"No. 85, Deshengmen Outer Street, Xicheng District, 100088 Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
49,49,NK-5yLmm7DbDCWveUH6hajFUK,Organization,"North Navigation Control Technology Co., Ltd.","Beijing North Phenix Intelligence Technology Co., Ltd;Beijing North Phenix Intelligence Technology Co., Ltd.;China North Optical-Electrical Technology Co., Ltd.",,cn,"No. 2, Kechuang 15 Street, Economic Technology Development Zone, Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
50,50,NK-5zLWWFySXu644gi64pLrWK,Company,VEB ASIA LIMITED,,,cn,"Suite 5808, 58/F, Two International Finance Center, 8 Finance Street Central, Hong Kong",,Program - 13662 Sectoral Directive 1 - Consolidated List - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - Program - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
51,51,NK-673sg72dtKtTikfC457k27,Company,VTB LEASING OPEN JOINT-STOCK COMPANY,"JSC VTB LEASING;VTB LIZING, OAO;VTB LIZING, OTKRYTOE AKTSIONERNOE OBSHCHESTVO;VTB-LEASING, OJSC",,ru,"2nd Volkonskiy pereulok 10, Moscow, Russia, 127473;43 str. 1 ul. Vorontsovskaya, Moscow, Russia, 109147",1037700259244,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
52,52,NK-6DyrrzAN9BKWqcxqjd8yVY,Company,"GAZPROM PROMGAZ, AO",AKTSIONERNOE OBSHCHESTVO 'GAZPROM PROMGAZ';GAZPROM PROMGAZ;Otkrytoe Aktsionernoe Obshchestvo Gazprom Promgaz,,ru,"d. 6 ul.Nametkina, Moscow, Russia, 117420",1027700174061;7734034550,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,A.Solomko@promgaz.gazprom.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
53,53,NK-6F5qvYevsjr4hsacvWovS4,Organization,曙光信息产业股份有限公司,"Dawning Information Industry Co., Ltd;Sugon;Sugon Information Industry Co., Ltd.",,cn,"Zhongguancun Software Park, Sugon Building 36, 8, Dongbeiwang West Road, Haidian District, 100193 Beijing",91120000783342508F,CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2022-12-16 - 2022-02-14;Program - Consolidated List - CMIC Executive Order - Executive Order 14032 (CMIC) - 2022-12-16 - 2022-02-14,,,US OFAC Consolidated (non-SDN) List,2022-04-13 18:14:44,2021-12-17 03:03:07,20220413,,True,False,False,2022-04,470,20220413,,1,2022,4
54,54,NK-6KdhUAUaYsdZn33HxWzPZH,Person,Yousef AL-SHARAFI,Yousef Awad AL-SHRAFI,1963,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
55,55,NK-6PeiDTqRW39RhG277Kxcob,Company,GPB-MORTGAGE JSC,"GPB-IPOTEKA OAO, AB;JOINT-STOCK BANK GPB-MORTGAGE CLOSED JOINT STOCK COMPANY",,ru,"D.14 Pr Kolomenski, Moscow, Russia, 115446",1027739137843;7727057683,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
56,56,NK-6QQSUpj7WgrbvdC3MHqCF7,Company,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE SPLAV,"NPO SPLAV, OAO;OPEN JOINT-STOCK COMPANY NAUCHNO-PROIZVODSTVENNOYE OBYEDINENIYE SPLAV;OPEN JOINT-STOCK COMPANY SPLAV STATE AND RESEARCH PRODUCTION ASSOCIATION;SPLAV SCIENTIFIC PRODUCTION ASSOCIATION OPEN JOINT STOCK COMPANY",,ru,"d. 33 ul. Shcheglovskaya Zaseka, Tula, Tulskaya obl., Russia, 300004",1127154020311;7105515987,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
57,57,NK-6SStVC6yrugKYZkTdMsXs9,Person,Ali Salim ROUMANIN,,1971,ps,Oja,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
58,58,NK-6ZgvFDPxUjGRBnohx3ajk6,Company,SBERBANK CAPITAL LLC,"LLC SBERBANK CAPITAL;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SBERBANK KAPITAL;SBERBANK CAPITAL LIMITED LIABILITY COMPANY;SBERBANK KAPITAL, OOO",,ru,"d.19 ul. Vavilova, Moscow, Russia, 117997",1087746887678,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
59,59,NK-6craEcgKxjZPhYnLbdWJ34,Company,"NOVATEK-PUROVSKI ZPK, OOO",Nova ZPK OOO;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'NOVATEK-PUROVSKI ZPK';OOO NOVATEK-PUROVSKY ZPK,,ru,"D. Limbei, Purovski Raion, Yamalo-Nenetski Okr., Russia, 629880",1048900851515;8911020197,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-12-20;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,comon@zpk.novatek.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
60,60,NK-6pYG7tvyH6CpFG4ttfYB6H,Person,Imad Mahmoud NOFAL,Imad Mahmoud NAWFAL,1970,ps,Qalqilya,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
61,61,NK-6tVbdiiFu73raY5mqU2DVp,Organization,"Leon Technology Co., Ltd.",Leon Technology;Leon Technology Company Limited,,cn,"High-Tech Zone, Century Pacific International Centre, 416, South Beijing Road, 830000 Urumqi",916501002999341738,Program - Consolidated List - CMIC Executive Order - Executive Order 14032 (CMIC) - 2022-02-14 - 2022-12-16;Program - Non-SDN CMIC List - CMIC Executive Order - Executive Order 14032 (CMIC) - 2022-02-14 - 2022-12-16,,,US OFAC Consolidated (non-SDN) List,2022-04-18 18:15:39,2021-12-17 03:03:07,20220418,,True,False,False,2022-04,470,20220418,,1,2022,4
62,62,NK-6xVwmXFfnNaH3u6YamoQBC,Company,AREXIMBANK-GAZPROMBANK GROUP CJSC,ARMENIAN-RUSSIAN EXPORT-IMPORT BANK-GAZPROMBANK GROUP CLOSED JOINT-STOCK COMPANY,,am,"12 M. Mkrtchyan Street, 375010, Yerevan;6-10 Northern Ave., 0001, Yerevan",02540791;RKASAM22,13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Program - Consolidated List - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,2021-09-26 14:52:11,2021-09-28 03:03:19,20210928,,True,False,False,2021-09,867,20210928,,1,2021,1
63,63,NK-7AteqHSDza5HNdEABiXKF7,Company,AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNY KONTSERN TEKHNOLOGII MASHINOSTROENIYA,AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNY KONTSERN TECHNOLOGIES MASHINOSTROENIYA;JOINT STOCK COMPANY SCIENTIFIC INDUSTRIAL CONCERN MANUFACTURING ENGINEERING;JSC SCIENTIFIC INDUSTRIAL CONCERN MECHANICAL ENGINEERING;MANUFACTURING ENGINEERING SCIENTIFIC INDUSTRIAL CONCERN OPEN JOINT STOCK COMPANY;MECHANICAL ENGINEERING TECHNOLOGIES;NPK TECHNOLOGII MASCHINOSTROJENIJA;NPK TEKHMASH;NPK TEKHMASH AO;NPK TEKHMASH OAO;NPK TEKHMASH OJSC;OJSC MACHINE ENGINEERING TECHNOLOGIES;SCIENTIFIC INDUSTRIAL CONCERN MANUFACTURING ENGINEERING OJSC,,ru,"d. 58 str. 4 shosse Leningradskoe, Moscow, Russia, 125212",1117746260477;7743813961,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
64,64,NK-7CA2ijwrW2pE6toLKbgEtx,Company,"GAZPROM TELEKOM, OOO",GAZPROM TELECOM;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'GAZPROM TELEKOM';Zakrytoe Aktsionernoe Obshchestvo Gaztelekom,,ru,"d. 62 str. 2 shosse Starokaluzhskoe, Moscow, Russia, 117630",1137746329962;7728840569,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,b.motenko@gazpromtelecom.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
65,65,NK-7EjpfkHTzTtrQhcmFgBt3c,Company,"GIPROTRUBOPROVOD, AO",AKTSIONERNOE OBSHCHESTVO 'INSTITUT PO PROEKTIROVANIYU MAGISTRALNYKH TRUBOPROVODOV';OJSC 'GIPROTRUBOPROVOD';OPEN JOINT-STOCK COMPANY 'INSTITUTE ON PLANNING OF OIL TRUNK PIPELINES',,ru,"d. 24 korp. 1 ul. Vavilova, Moscow, Russia, 119334",1027700002660;7710022410,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2017-06-20;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2017-06-20,,agafontsevaa@gtp.transneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
66,66,NK-7G8wRJ9X6qTT3YjNWT58Fu,Organization,Zhonghang Electronic Measuring Instruments Company Limited,"AVIC ZEMIC;ZEMIC;Zhonghang Electronic Measuring Instruments Co., Ltd",,cn,"High-Tech Industrial Development Zone, 166, West Avenue, 710119 Xi'an",,Non-SDN CMIC List - Program - CMIC Executive Order - Executive Order 14032 (CMIC) - 2021-06-03;Program - CMIC Executive Order - Consolidated List - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
67,67,NK-7JyefcT8PXnsRAbSnsvYRk,Person,Daoud ABU SEIR,Da'oud Kamal Da'oud ABU SAIR,1955,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
68,68,NK-7QDvGLYvrfVXXgygifr3UM,Person,Mohammed AL-TAL,Mohammad Ismail AL-TAL,1965,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
69,69,NK-7QpoMWKUfjR44NNHCYpEu7,Company,KONTSERN SIRIUS OAO,CONCERN SIRIUS JOINT STOCK COMPANY;JSC SIRIUS,,ru,"str. 1 18 Malaya Pirogovskaya ul., Moscow, 119435",1097746424368;7704730655,Program - Consolidated List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22;Program - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,2021-09-26 14:52:11,2021-09-28 03:03:19,20210928,,True,False,False,2021-09,867,20210928,,1,2021,1
70,70,NK-7RbMEBZLorCnYC4dqgk6J7,Organization,Russian Agricultural Bank,OTKRYTOE AKTSIONERNOE ROSSISKI SELSKOKHOZYAISTVENNY BANK;Rosselkhozbank;Rossiyski Selskokhozyaistvenny Bank OAO;Russian Agricultural Bank OAO,,ru,"3 Gagarinsky per., Moscow, Russia, 119034;3, Gagarinsky Pereulok, Moscow, Russia, 119034",1027700342890;RUAGRUMM,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2014-07-29,,office@rshb.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
71,71,NK-7aFWN5PYM4sePWYNMHmGvS,Person,Samir AL-QADI,Sameer Saleh AL-QADI,1956,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,2021-09-30 11:39:21,2021-09-30 11:39:21,20210930,,True,False,False,2021-09,867,20210930,,1,2021,1
72,72,NK-7mzgiXkqYNqHi2AoEmNjQf,Organization,CHINA SHIPBUILDING INDUSTRY GROUP POWER COMPANY LIMITED,"CSIC Power;CSICP;China Shipbuilding Industry Group Power;China Shipbuilding Industry Group Power Co Ltd;Fengfan Co., Ltd.",,cn,"72, Kunminghu South Road, Haidian District, 100097 Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
73,73,NK-7nuuwqGji5uaki4V9N59wA,Company,"NIIGAZEKONOMIKA, OOO",NIIGAZECONOMIKA;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'NAUCHNOISSLEDOVATELSKI INSTITUT EKONOMIKI I ORGANIZATSII UPRAVLENIYA V GAZOVOIPROMYSHLENNOSTI',,ru,"d. 20 korp. 8 ul. Staraya Basmannaya, Moscow, Russia, 107066",1027739345842;7701022125,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,econmg@gazprom.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-09-18 12:23:43,20210918,,True,False,False,2021-09,867,20210918,,1,2021,1
