,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,date_stamp,last_change,listing_date,delisting_date,month
44,NK-5h4sanjdmKNpzaFwcH2fys,Company,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RT-INFORM,"RT-INFORM;RT-INFORM LIMITED LIABILITY COMPANY;RT-INFORM, OOO",,ru,"d. 1 pomeshchenie 1000 ul. Universitetskayap, Innopolis, Verkhneuslonski Raion, Tatarstan resp., 420500",1127746501190;7704810710,Program - Consolidated List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22;Program - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
45,NK-5oZE9HNa8MoJ7Er353WMH3,Organization,GAZPROMBANK OAO,"GPB, OAO;GPB, OJSC;Gazprombank Gas Industry OJSC;Gazprombank OJSC;Gazprombank Open Joint Stock Company;Gazprombank otkrytoe aktsionernoe obshchestvo",,ru,"16, Building 1, Nametkina St., Moscow, Russia, 117420;63, Novocheremushkinskaya St., Moscow, Russia, 117418",1027700167110;7744001497;GAZPRUMM,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2014-07-16,,mailbox@gazprombank.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
46,NK-5tCJPecKexve6GHLqhPp7m,Person,Mahmoud AL-KHATIB,Mahmoud Daoud Mahmoud AL-KHATIB,1972,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
47,NK-5wLwCRsHueFhgZRMvDMUPo,Person,Jamal SALEH,Jamal Talab Mohammad Saleh NASSER;Jamal Talab SALEH,1958,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
48,NK-5wU4tNLXcyyyhieLJLcKV3,Organization,China Communications Construction Group (Limited),CCCG;China Communications Construction Group (Ltd);China Communications Construction Group (Ltd.);China Communications Group Co. Ltd;China Communications Group Company Limited,,cn,"No. 85, Deshengmen Outer Street, Xicheng District, 100088 Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
49,NK-5yLmm7DbDCWveUH6hajFUK,Organization,"North Navigation Control Technology Co., Ltd.","Beijing North Phenix Intelligence Technology Co., Ltd;Beijing North Phenix Intelligence Technology Co., Ltd.;China North Optical-Electrical Technology Co., Ltd.",,cn,"No. 2, Kechuang 15 Street, Economic Technology Development Zone, Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
50,NK-5zLWWFySXu644gi64pLrWK,Company,VEB ASIA LIMITED,,,cn,"Suite 5808, 58/F, Two International Finance Center, 8 Finance Street Central, Hong Kong",,Program - 13662 Sectoral Directive 1 - Consolidated List - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - Program - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
51,NK-673sg72dtKtTikfC457k27,Company,VTB LEASING OPEN JOINT-STOCK COMPANY,"JSC VTB LEASING;VTB LIZING, OAO;VTB LIZING, OTKRYTOE AKTSIONERNOE OBSHCHESTVO;VTB-LEASING, OJSC",,ru,"2nd Volkonskiy pereulok 10, Moscow, Russia, 127473;43 str. 1 ul. Vorontsovskaya, Moscow, Russia, 109147",1037700259244,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
52,NK-6DyrrzAN9BKWqcxqjd8yVY,Company,"GAZPROM PROMGAZ, AO",AKTSIONERNOE OBSHCHESTVO 'GAZPROM PROMGAZ';GAZPROM PROMGAZ;Otkrytoe Aktsionernoe Obshchestvo Gazprom Promgaz,,ru,"d. 6 ul.Nametkina, Moscow, Russia, 117420",1027700174061;7734034550,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,A.Solomko@promgaz.gazprom.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
53,NK-6F5qvYevsjr4hsacvWovS4,Organization,曙光信息产业股份有限公司,"Dawning Information Industry Co., Ltd;Sugon;Sugon Information Industry Co., Ltd.",,cn,"Zhongguancun Software Park, Sugon Building 36, 8, Dongbeiwang West Road, Haidian District, 100193 Beijing",91120000783342508F,CMIC Executive Order - Non-SDN CMIC List - Program - Executive Order 14032 (CMIC) - 2022-12-16 - 2022-02-14;Program - Consolidated List - CMIC Executive Order - Executive Order 14032 (CMIC) - 2022-12-16 - 2022-02-14,,,US OFAC Consolidated (non-SDN) List,20220413,,20220413,,2022-04
54,NK-6KdhUAUaYsdZn33HxWzPZH,Person,Yousef AL-SHARAFI,Yousef Awad AL-SHRAFI,1963,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
55,NK-6PeiDTqRW39RhG277Kxcob,Company,GPB-MORTGAGE JSC,"GPB-IPOTEKA OAO, AB;JOINT-STOCK BANK GPB-MORTGAGE CLOSED JOINT STOCK COMPANY",,ru,"D.14 Pr Kolomenski, Moscow, Russia, 115446",1027739137843;7727057683,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
56,NK-6QQSUpj7WgrbvdC3MHqCF7,Company,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE SPLAV,"NPO SPLAV, OAO;OPEN JOINT-STOCK COMPANY NAUCHNO-PROIZVODSTVENNOYE OBYEDINENIYE SPLAV;OPEN JOINT-STOCK COMPANY SPLAV STATE AND RESEARCH PRODUCTION ASSOCIATION;SPLAV SCIENTIFIC PRODUCTION ASSOCIATION OPEN JOINT STOCK COMPANY",,ru,"d. 33 ul. Shcheglovskaya Zaseka, Tula, Tulskaya obl., Russia, 300004",1127154020311;7105515987,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
57,NK-6SStVC6yrugKYZkTdMsXs9,Person,Ali Salim ROUMANIN,,1971,ps,Oja,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
58,NK-6ZgvFDPxUjGRBnohx3ajk6,Company,SBERBANK CAPITAL LLC,"LLC SBERBANK CAPITAL;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SBERBANK KAPITAL;SBERBANK CAPITAL LIMITED LIABILITY COMPANY;SBERBANK KAPITAL, OOO",,ru,"d.19 ul. Vavilova, Moscow, Russia, 117997",1087746887678,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
59,NK-6craEcgKxjZPhYnLbdWJ34,Company,"NOVATEK-PUROVSKI ZPK, OOO",Nova ZPK OOO;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'NOVATEK-PUROVSKI ZPK';OOO NOVATEK-PUROVSKY ZPK,,ru,"D. Limbei, Purovski Raion, Yamalo-Nenetski Okr., Russia, 629880",1048900851515;8911020197,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-12-20;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,comon@zpk.novatek.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
60,NK-6pYG7tvyH6CpFG4ttfYB6H,Person,Imad Mahmoud NOFAL,Imad Mahmoud NAWFAL,1970,ps,Qalqilya,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
61,NK-6tVbdiiFu73raY5mqU2DVp,Organization,"Leon Technology Co., Ltd.",Leon Technology;Leon Technology Company Limited,,cn,"High-Tech Zone, Century Pacific International Centre, 416, South Beijing Road, 830000 Urumqi",916501002999341738,Program - Consolidated List - CMIC Executive Order - Executive Order 14032 (CMIC) - 2022-02-14 - 2022-12-16;Program - Non-SDN CMIC List - CMIC Executive Order - Executive Order 14032 (CMIC) - 2022-02-14 - 2022-12-16,,,US OFAC Consolidated (non-SDN) List,20220418,,20220418,,2022-04
62,NK-6xVwmXFfnNaH3u6YamoQBC,Company,AREXIMBANK-GAZPROMBANK GROUP CJSC,ARMENIAN-RUSSIAN EXPORT-IMPORT BANK-GAZPROMBANK GROUP CLOSED JOINT-STOCK COMPANY,,am,"12 M. Mkrtchyan Street, 375010, Yerevan;6-10 Northern Ave., 0001, Yerevan",02540791;RKASAM22,13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Program - Consolidated List - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
63,NK-7AteqHSDza5HNdEABiXKF7,Company,AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNY KONTSERN TEKHNOLOGII MASHINOSTROENIYA,AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNY KONTSERN TECHNOLOGIES MASHINOSTROENIYA;JOINT STOCK COMPANY SCIENTIFIC INDUSTRIAL CONCERN MANUFACTURING ENGINEERING;JSC SCIENTIFIC INDUSTRIAL CONCERN MECHANICAL ENGINEERING;MANUFACTURING ENGINEERING SCIENTIFIC INDUSTRIAL CONCERN OPEN JOINT STOCK COMPANY;MECHANICAL ENGINEERING TECHNOLOGIES;NPK TECHNOLOGII MASCHINOSTROJENIJA;NPK TEKHMASH;NPK TEKHMASH AO;NPK TEKHMASH OAO;NPK TEKHMASH OJSC;OJSC MACHINE ENGINEERING TECHNOLOGIES;SCIENTIFIC INDUSTRIAL CONCERN MANUFACTURING ENGINEERING OJSC,,ru,"d. 58 str. 4 shosse Leningradskoe, Moscow, Russia, 125212",1117746260477;7743813961,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
64,NK-7CA2ijwrW2pE6toLKbgEtx,Company,"GAZPROM TELEKOM, OOO",GAZPROM TELECOM;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'GAZPROM TELEKOM';Zakrytoe Aktsionernoe Obshchestvo Gaztelekom,,ru,"d. 62 str. 2 shosse Starokaluzhskoe, Moscow, Russia, 117630",1137746329962;7728840569,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,b.motenko@gazpromtelecom.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
65,NK-7EjpfkHTzTtrQhcmFgBt3c,Company,"GIPROTRUBOPROVOD, AO",AKTSIONERNOE OBSHCHESTVO 'INSTITUT PO PROEKTIROVANIYU MAGISTRALNYKH TRUBOPROVODOV';OJSC 'GIPROTRUBOPROVOD';OPEN JOINT-STOCK COMPANY 'INSTITUTE ON PLANNING OF OIL TRUNK PIPELINES',,ru,"d. 24 korp. 1 ul. Vavilova, Moscow, Russia, 119334",1027700002660;7710022410,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2017-06-20;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2017-06-20,,agafontsevaa@gtp.transneft.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
66,NK-7G8wRJ9X6qTT3YjNWT58Fu,Organization,Zhonghang Electronic Measuring Instruments Company Limited,"AVIC ZEMIC;ZEMIC;Zhonghang Electronic Measuring Instruments Co., Ltd",,cn,"High-Tech Industrial Development Zone, 166, West Avenue, 710119 Xi'an",,Non-SDN CMIC List - Program - CMIC Executive Order - Executive Order 14032 (CMIC) - 2021-06-03;Program - CMIC Executive Order - Consolidated List - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
67,NK-7JyefcT8PXnsRAbSnsvYRk,Person,Daoud ABU SEIR,Da'oud Kamal Da'oud ABU SAIR,1955,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
68,NK-7QDvGLYvrfVXXgygifr3UM,Person,Mohammed AL-TAL,Mohammad Ismail AL-TAL,1965,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
69,NK-7QpoMWKUfjR44NNHCYpEu7,Company,KONTSERN SIRIUS OAO,CONCERN SIRIUS JOINT STOCK COMPANY;JSC SIRIUS,,ru,"str. 1 18 Malaya Pirogovskaya ul., Moscow, 119435",1097746424368;7704730655,Program - Consolidated List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22;Program - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
70,NK-7RbMEBZLorCnYC4dqgk6J7,Organization,Russian Agricultural Bank,OTKRYTOE AKTSIONERNOE ROSSISKI SELSKOKHOZYAISTVENNY BANK;Rosselkhozbank;Rossiyski Selskokhozyaistvenny Bank OAO;Russian Agricultural Bank OAO,,ru,"3 Gagarinsky per., Moscow, Russia, 119034;3, Gagarinsky Pereulok, Moscow, Russia, 119034",1027700342890;RUAGRUMM,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2014-07-29,,office@rshb.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
71,NK-7aFWN5PYM4sePWYNMHmGvS,Person,Samir AL-QADI,Sameer Saleh AL-QADI,1956,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
72,NK-7mzgiXkqYNqHi2AoEmNjQf,Organization,CHINA SHIPBUILDING INDUSTRY GROUP POWER COMPANY LIMITED,"CSIC Power;CSICP;China Shipbuilding Industry Group Power;China Shipbuilding Industry Group Power Co Ltd;Fengfan Co., Ltd.",,cn,"72, Kunminghu South Road, Haidian District, 100097 Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
73,NK-7nuuwqGji5uaki4V9N59wA,Company,"NIIGAZEKONOMIKA, OOO",NIIGAZECONOMIKA;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'NAUCHNOISSLEDOVATELSKI INSTITUT EKONOMIKI I ORGANIZATSII UPRAVLENIYA V GAZOVOIPROMYSHLENNOSTI',,ru,"d. 20 korp. 8 ul. Staraya Basmannaya, Moscow, Russia, 107066",1027739345842;7701022125,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,econmg@gazprom.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
74,NK-7pPURnfEeUC7YrXvGZoa8n,Person,Samira Abdullah HALAYQAH,Sameera Abed Allah HALAYQA,1964,ps,Hebron,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
75,NK-7qjACTfYSwfhaYSBLEaF5Q,Company,"NOVATEK-TARKOSALENEFTEGAZ, OOO",OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'NOVATEK-TARKOSALENEFTEGAZ';OOO NOVATEK-TARKOSALENEFTGAS;Obshchestvo S Ogranichennoi Otvetstvennostyu PUR LEND,,ru,"28 ul. Tarasova, Tarko-Sale, Purovski Raion, Yamalo-Nentski Okr., Russia, 629850",1058901201920;8911020768,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-12-20;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,global@tsng.novatek.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
76,NK-7s9mXDMUjnjYszsp2JQbYR,Person,Halis Bektas,,1966-02-13,ch,Switzerland,,Block - Program - Consolidated List - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17;Block - Program - SDN List - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17;FSE List - Program - Block - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
77,NK-7snH7ioz9m9HnK4Gf4hQqG,Organization,LUKOIL OAO,Lukoil;Lukoil Oil Company;NK Lukoil OAO;Neftyanaya Kompaniya Lukoil OOO,,ru,"11 Sretenski boulevard, Moscow, Russia, 101000",1027700035769;7708004767,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2014-09-12,,info@lukoil.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
78,NK-7vq355VSwdXov5agKHffaa,Person,Ahmad Ali AHMAD,Ahmad Ali Ahmad AHMAD,1940-01-01;1940-12-31,,,,Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Non-SDN Palestinian Legislative Council List - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
79,NK-7z45rXqXbf6BjSW9MEdig6,Company,"GAZPROM SOTSINVEST, OOO",GAZPROM SOTSINVEST;Gazprominvestarena OOO;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'GAZPROM SOTSINVEST',,ru,"d. 20 litera A nab.Aptekarskaya, St. Petersburg, Russia, 197022",1037700253470;7736077414,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,Y.Gagarinskiy@gpia.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
80,NK-85pdPkjaGBzYdPQVhDeuib,Company,"DRUZHBA, AO",AKTSIONERNOE OBSHCHESTVO 'DRUZHBA';DRUZHBA,,ru,"Rogozinino, Moscow, Russia, 143397",1025003747317;5030019801,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,drugba@t50.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
81,NK-8Ay8Z6UYB7j4Dm6PxhbP8r,Company,EXIAR,EKSAR OAO;EXIAR OJSC;ROSSISKOE AGENTSTVO PO STRAKHOVANIYU EKSPORTNYKH KREDITOV I INVESTITSI OTKRYTOE AKTSIONERNOE OBSHCHESTVO;RUSSIAN AGENCY FOR EXPORT CREDIT AND INVESTMENT INSURANCE OJSC,,ru,"str. 1 3 1-i Zachatievski per, Moscow, 119034, Russia",1117746811566,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
82,NK-8EM78r5nmjCLhwY36KkEub,Company,"GAZPROM TSENTRREMONT, OOO",GAZPROM TSENTRREMONT;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'GAZPROM TSENTRREMONT',,ru,"d.1 ul.Moskovskaya, Shchelkovo, Moskovskaya obl, Russia, 141112",1085050006766;5050073540,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,I.Suvorova@gcr.gazprom.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
83,NK-8EcwxWVmRsUj4AdBkiZj5U,Organization,商湯集團有限公司,Sensetime Group Limited;Sensetime Group Ltd,,cn;hk,"Block 1, 1F & 2F Harbour View, 12 Science Park, West Avenue, Hong Kong SAR",2162198,Program - Executive Order 13959 Sanctions - Consolidated List - Executive Order 14032 (CMIC) - 2022-02-08 - 2022-12-10;Program - Non-SDN CMIC List - Executive Order 13959 Sanctions - Executive Order 14032 (CMIC) - 2022-02-08 - 2022-12-10,,,US OFAC Consolidated (non-SDN) List,20220529,,20220529,,2022-05
